"序號","統一編號","公司名稱","公司所在地","代表人","資本額","核准變更日期"
"3017","24966988","糖蛙線上娛樂股份有限公司","臺北市中山區民生東路3段36號2樓","許宏斌","113050000","1101215"
"3018","24967142","恆盈泰資本投資有限公司","臺北市中山區南京東路3段68號13樓","於知慶","2100000","1101229"
"3019","24967369","雪譽旅行社有限公司","臺北市中山區松江路206號12樓之1","黃振昌","6000000","1101213"
"3020","24967781","富御國際旺業有限公司","臺北市松山區富錦街581巷13號","吳宗翰","5000000","1101223"
"3021","24968986","峰潮物流股份有限公司","臺北市內湖區內湖路1段360巷6號7樓","蘇基明","12500000","1101209"
"3022","24969958","中國信託證券投資顧問股份有限公司","臺北市南港區經貿二路188號5樓","謝明鑫","50000000","1101207"
"3023","24970174","味泰國際餐飲股份有限公司","臺北市松山區八德路4段758號3樓","楊博偉","29500000","1101207"
"3024","24970771","八百金股份有限公司","臺北市文山區羅斯福路5段88之5號5樓","黃柏鈞","4410000","1101207"
"3025","24971928","宏佳騰室內裝修有限公司","臺北市信義區基隆路1段133號10樓之7","邱惠晴","5000000","1101210"
"3026","24972166","悅陽興業股份有限公司","臺北市松山區南京東路4段171號12樓之3","陳立伃","8650000","1101220"
"3027","24972172","宏越國際股份有限公司","臺北市松山區南京東路4段171號12樓之3","李玉斐","9450000","1101217"
"3028","24972270","傢作有限公司","臺北市內湖區東湖路141號2樓","王靜宜","8000000","1101209"
"3029","24973088","漢碁股份有限公司","臺北市南港區園區街3號12樓之5","陳貴弘","120000000","1101217"
"3030","24973587","超耐磨金屬科技有限公司","臺北市大同區重慶北路3段139號7樓之2","黃筱惠","3000000","1101220"
"3031","24974713","翡馬貿易有限公司","臺北市松山區復興北路101號5樓","游誼竹","215000000","1101213"
"3032","24975115","瑀晁國際股份有限公司","臺北市松山區長春路422號2樓","梁光裕","15000000","1101217"
"3033","24975781","亞衛行銷顧問股份有限公司","臺北市中山區建國北路2段120號4樓","黃嘉莉","300000","1101220"
"3034","24976276","景承科技股份有限公司","臺北市信義區基隆路1段333號22樓","林濬暘","86400000","1101208"
"3035","24978128","微電能源股份有限公司","新竹縣竹北市文興路二段100號4樓","王愍廸","711011810","1101220"
"3036","24978437","偉峰資產管理有限公司","高雄市前鎮區瑞賢街98號4樓","陳俊諺","210000","1101222"
"3037","24979962","慶奇科技股份有限公司","高雄市前鎮區復興四路10號8樓之2","許益祥","14000000","1101215"
"3038","24981593","暮盆實業股份有限公司","高雄市苓雅區青年一路8之4號1樓","楊翔如","29900000","1101202"
"3039","24982523","篁霖營造有限公司","高雄市鳳山區仁義街81號1樓","歐陽瑾南","20000000","1101223"
"3040","24983353","英懷營造股份有限公司","高雄市三民區九如二路221號1樓","劉岳寬","10000000","1101207"
"3041","24983993","鴻達國際綠能有限公司","高雄市燕巢區角宿里寶頂巷38號","王秀萍","6000000","1101209"
"3042","24984249","富比庫股份有限公司","高雄市前鎮區復興四路2號2樓之1","黃以建","216254960","1101201"
"3043","24985129","東亞和精密塑膠有限公司","新北市林口區文明街132號12樓","柯國民","10000000","1101202"
"3044","24985514","荃旺企業有限公司","高雄市鳥松區本舘路427巷16號1樓","曹順賢","1000000","1101210"
"3045","24985520","展嘉冷凍食品有限公司","高雄市岡山區嘉新東路26巷42號","許人元","6000000","1101221"
"3046","24985943","勝崴精密股份有限公司","臺南市永康區尚頂里尚頂路110號1樓","陳國明","2500000","1101201"
"3047","24986112","永心鳳茶有限公司","高雄市苓雅區中山二路404號","薛舜迪","6000000","1101227"
"3048","24987647","台灣多美社會企業有限公司","臺南市東區崇誨里東寧路226-2號1樓","葉茂榮","1000000","1101206"
"3049","24988842","名家實業有限公司","高雄市小港區高坪五十路17號1樓","楊佳鴻","7000000","1101214"
"3050","24989820","皓展國際股份有限公司","高雄市鳥松區濱湖路306號4樓","李文勇","29250000","1101213"
"3051","24989856","嘉升投資有限公司","高雄市岡山區嘉新東路2巷102號","李進賜","6800000","1101201"
"3052","24989949","奧特拉斯股份有限公司","高雄市前鎮區新衙路286之1號7樓之2","張榮興","20000000","1101228"
"3053","24990994","敦泰企業有限公司","高雄市大寮區鳳屏一路37號","林雲蓮","74000000","1101207"
"3054","24991179","合昱投資有限公司","高雄市大社區翠屏路2號1樓","曾瓊玉","10000000","1101206"
"3055","24991699","居寬空間概念設計股份有限公司","高雄市鳳山區新樂街6號","邱界銨","1000000","1101222"
"3056","24993269","日出而作綠農股份有限公司","高雄市仁武區八德南路100巷18弄8號1樓","王瑞豪","10000000","1101214"
"3057","24993388","亮美集照明有限公司","高雄市三民區鼎中路685巷15號1樓","何孟秋","1000000","1101222"
"3058","24993459","宇秦科技有限公司","高雄市三民區重慶街233號1樓","李至哲","5000000","1101222"
"3059","24993970","金自在活力坊有限公司","臺南市歸仁區八甲里中正北路一段382號1樓","林淑芬","150000","1101228"
"3060","24994204","平準工程有限公司","高雄市三民區博愛一路366號12樓之2","陳念平","25000000","1101223"
"3061","24994252","達旺資產管理開發有限公司","高雄市左營區新莊一路387號4樓之1","周淑瑛","2000000","1101224"
"3062","24994859","鼎熒精密股份有限公司","高雄市路竹區路科三路7號1樓A室","郭昭基","160000000","1101210"
"3063","24995040","群驊股份有限公司","高雄市鳳山區建國路3段267巷5弄5號1樓","陳怡彣","5880000","1101220"
"3064","25000323","合躍生活廣場事業股份有限公司","彰化縣彰化市中正里中正路1段253號2樓","沈月華","72700000","1101202"
"3065","25000941","潔能系統科技股份有限公司","新竹縣竹北市六家五路二段47號","戴家展","29000000","1101224"
"3066","25002167","芽異股份有限公司","臺南市東區東門路一段358號9樓之4","張則皓","2000000","1101213"
"3067","25003383","丞禾科技股份有限公司","桃園市桃園區經國路213號10樓","張人方","10000000","1101202"
"3068","25004117","佑霖創新科技有限公司","新北市新莊區五工二路78巷2號2樓","吳宥蓁","3000000","1101208"
"3069","25004600","昶閎工程有限公司","新北市汐止區福德1路405巷6號","林晏如","1000000","1101220"
"3070","25005559","寬輔科技股份有限公司","新竹縣竹北市文興路一段158號5樓","黄宏義","78880000","1101209"
"3071","25008541","鴻鑫國際傳播有限公司","新北市淡水區英專路172之3號4樓","","2000000","1101223"
"3072","25010032","上雲智能應用服務股份有限公司","新北市中和區中正路872號10樓之6","陳威至","7000000","1101229"
"3073","25010407","法蘭德股份有限公司","新北市三重區光復路1段85號6樓","許為城","90000000","1101223"
"3074","25010477","正昌纖維股份有限公司","彰化縣溪湖鎮汴頭里弘農路2-6號一樓","施金雄","22000000","1101214"
"3075","25011834","青栢股份有限公司","新北市新莊區五工路97巷2號(2樓)","","13000000","1101209"
"3076","25011882","遠隆國際開發有限公司","臺中市西屯區潮洋里朝富路213號18樓之6","賴秀完","14000000","1101224"
"3077","25014038","雄多股份有限公司","新北市樹林區中山路1段60號4樓","尤冠蓉","12500000","1101228"
"3078","25014797","皇美樂活企業有限公司","高雄市楠梓區德賢路530巷31號1樓","剪祝平","20000000","1101217"
"3079","25015959","鎵群實業有限公司","新北市中和區連城路116號","張雁翔","10000000","1101201"
"3080","25016269","興天友有限公司","臺北市中正區忠孝西路1段50號22樓之15","林桓羽","2000000","1101209"
"3081","25017470","迪吉亞節能科技股份有限公司","桃園市龜山區興業街6號1樓","黃楊彩雲","1100000000","1101210"
"3082","25020828","康品科技有限公司","屏東縣屏東市湖西里歸仁路72-1號","陳如雯","2000000","1101201"
"3083","25024541","綠動能科技有限公司","宜蘭縣五結鄉二結村中正路3段47巷10弄51號1樓","紀詠濬","5000000","1101224"
"3084","25024922","澎龍旅行社有限公司","澎湖縣馬公市中正路79號2樓","呂平清","3000000","1101228"
"3085","25026421","六信開發有限公司","桃園市復興區中正路136之1號（1樓）","楊岱琦 ","1000000","1101214"
"3086","25027977","其曜國際股份有限公司","桃園市中壢區新街里元化路275-5號18樓","陳明維","24300000","1101216"
"3087","25028589","昌昱科技股份有限公司","新竹縣湖口鄉四維路6號","陳學哲","50000000","1101201"
"3088","25028841","常津科技有限公司","桃園市中壢區普義里普義路217巷17號12樓","袁世愚","1000000","1101221"
"3089","25029829","聯鴻不鏽鋼有限公司","高雄市苓雅區光華一路206號19樓之3","鄭至欽","30000000","1101213"
"3090","25030804","綠繡眼設計工房有限公司","基隆市暖暖區暖暖街335巷30號","陳華堯","300000","1101229"
"3091","25032991","品鐙有限公司","新北市新店區寶興路45巷5號5樓","許可琪","3250000","1101216"
"3092","25033632","一元生技股份有限公司","高雄市鳳山區經武路196巷17弄14號","鍾佳亨","15000000","1101214"
"3093","25037763","晟銘窗簾有限公司","高雄市岡山區本洲里本洲路93巷9號1樓","林秋香","15000000","1101201"
"3094","25038524","久詳食品有限公司","臺中市西屯區惠來里惠中路二段52號3樓","陳銘禧","25000000","1101228"
"3095","25040731","興義益鋼鐵股份有限公司","花蓮縣吉安鄉福興村舊村六街77號1樓","張正義","20000000","1101223"
"3096","25041984","廣禾實業股份有限公司","彰化縣鹿港鎮東石里工業西六路21號","張金寶","8500000","1101230"
"3097","25042604","可立穩科技股份有限公司","臺中市大里區東湖里科技路168號7樓之2","林芳達","240000000","1101206"
"3098","25043060","松璽科技工程有限公司","桃園市中壢區忠孝里忠孝路222號2樓","呂理誠","10000000","1101222"
"3099","25043569","豐煜油壓機械股份有限公司","桃園市楊梅區瑞溪里梅獅路二段166巷35號4樓","蔡豐吉","12000000","1101214"
"3100","25044048","大種國際貿易有限公司","臺南市仁德區仁德里仁德三街55巷5號1樓","謝升浩","300000","1101214"
"3101","25045497","廣力化學有限公司","臺中市西區精誠二十一街46號5樓之2","謝衣庭","3000000","1101222"
"3102","25045736","峻廷工業有限公司","臺中市大雅區橫山里永和路118之15號","黃鉦原","1000000","1101220"
"3103","25046279","元益昌實業股份有限公司","臺中市西屯區惠來里市政路386號13樓之6","黃柄衫","175900000","1101223"
"3104","25046735","文鯕水產股份有限公司","屏東縣新園鄉鹽埔村新生路90號","張淑芬","80000000","1101222"
"3105","25049070","拓耘企業股份有限公司","嘉義縣中埔鄉和睦村10鄰中華路798巷15號","謝寶賢","32000000","1101224"
"3106","25050765","格安德工業股份有限公司","臺南市學甲區光華里光華622之6號","曾洪沛","15150000","1101228"
"3107","25054122","飛瑞資源開發有限公司","臺北市中山區錦州街25號5樓","富文桀","20000000","1101215"
"3108","25056542","偉辰工業有限公司","臺中市龍井區龍津里三港路355巷82號","陳麒全","15000000","1101206"
"3109","25057556","齊亨食品有限公司","高雄市鳳山區文雅街186號","侯雪華","10000000","1101210"
"3110","25057676","瀚峰企業股份有限公司","嘉義縣中埔鄉和睦村10鄰中華路798巷16號","謝寶賢","16000000","1101224"
"3111","25058507","康曜生活多媒體百貨企業有限公司","高雄市梓官區大舍北路20號1樓","鄭登鴻","50000000","1101201"
"3112","25060291","薪宸宇圖書有限公司","臺北市大安區安和路2段213號9樓","程顯灝","1000000","1101229"
"3113","25061284","寅創有限公司","新北市樹林區樹新路211-3號10樓","許立群","3000000","1101210"
"3114","25062397","歐函科技股份有限公司","臺中市西屯區協和里工業區38路210號7樓之8","王子昀","12000000","1101214"
"3115","25063797","宏盈投資股份有限公司","臺北市內湖區康樂街186巷8號2樓","呂芷盈","59180000","1101216"
"3116","25065697","永進滾筒科技股份有限公司","臺中市神岡區神洲里豐工中路86號","李錦禎","15000000","1101215"
"3117","25067674","亞瑟空間詮釋有限公司","臺中市北屯區民政里北坑巷16號1樓","蔡文娟","1000000","1101206"
